401015,60,26,7,1,92,63,30,5,61,4805.00
401018,142,138,69,22,327,115,234,105,240,45806.00
401032,61,61,17,19,120,81,58,106,32,10425.00
401053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401059,13,10,6,NULL,29,8,21,27,2,1646.00
401070,5,NULL,NULL,2,3,5,NULL,NULL,5,300.00
401072,9,22,6,2,35,17,20,37,NULL,1765.00
401078,11,3,NULL,1,13,7,7,NULL,13,890.00
401084,43,38,8,5,84,36,53,52,31,3788.00
401098,2,NULL,NULL,1,1,2,NULL,NULL,2,300.00
401132,13,8,1,5,17,3,19,NULL,22,1960.00
401150,6,1,NULL,1,6,3,4,NULL,1,550.00
401221,4,7,1,1,11,6,6,12,NULL,840.00
401293,13,9,1,2,21,12,11,NULL,22,1125.00
401337,21,20,5,3,43,11,35,NULL,46,2060.00
401339,7,8,1,4,12,5,11,5,10,770.00
401347,1,NULL,NULL,1,NULL,1,NULL,1,NULL,0.00
401353,4,NULL,NULL,2,2,4,NULL,NULL,3,1065.00
401364,3,NULL,NULL,2,1,2,1,NULL,3,210.00
401388,32,32,7,11,60,26,45,NULL,67,7425.00
401395,329,367,214,84,826,416,494,687,217,130587.00
401414,12,NULL,NULL,6,6,3,9,NULL,12,2100.00
401417,35,11,4,5,45,13,37,42,8,4481.00
401422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401437,1,13,NULL,1,13,9,5,14,NULL,1335.00
401438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401466,9,4,NULL,3,10,5,8,NULL,9,1270.00
401472,113,133,24,14,256,102,168,146,122,17377.00
401473,236,226,60,46,476,240,282,365,157,44215.00
401485,185,239,41,45,420,264,201,366,96,35024.00
401486,3,1,NULL,2,2,3,1,4,NULL,600.00
401546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401553,5,19,1,2,23,8,17,NULL,25,980.00
401562,3,2,1,NULL,6,3,3,6,NULL,355.00
401654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401688,76,48,13,13,124,58,79,117,20,14229.00
401703,10,4,14,4,24,10,18,28,NULL,2385.00
401714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401718,5,11,1,2,15,9,8,2,5,2305.00
401756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401758,65,60,10,9,126,46,89,40,95,22330.00
401766,3,4,NULL,2,5,3,4,NULL,7,510.00
401770,11,17,1,2,27,18,11,NULL,29,720.00
401778,7,9,NULL,3,13,8,8,NULL,15,1160.00
401809,7,NULL,NULL,3,4,3,4,NULL,7,730.00
401819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401824,78,88,22,18,170,70,118,160,24,10234.00
401832,6,13,15,15,19,4,30,2,32,3405.00
401873,152,150,68,24,346,174,196,290,59,28572.00
401903,33,54,12,11,88,43,56,50,49,7195.00
402116,21,9,1,4,27,14,17,30,NULL,1635.00
402151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402161,17,5,4,6,20,14,12,20,5,1070.00
402169,47,39,16,24,78,39,63,29,73,3915.00
402179,1,2,2,4,1,3,2,3,2,130.00
402180,4,12,NULL,5,11,14,2,8,6,630.00
402194,6,3,NULL,NULL,9,6,3,4,5,350.00
402196,4,5,NULL,5,4,7,2,7,2,300.00
402198,8,8,4,6,14,10,10,16,4,1596.00
402199,73,83,33,21,168,103,86,155,34,21217.00
402205,58,43,9,21,89,73,37,88,22,13005.00
402244,6,16,NULL,5,17,14,8,22,NULL,1770.00
402256,68,74,6,10,138,68,80,73,75,8789.00
402279,96,66,22,14,170,64,120,182,2,14788.00
402325,222,172,29,44,379,184,239,348,69,27545.00
402327,159,157,31,38,309,153,194,189,152,30664.00
402333,37,21,2,10,50,32,28,48,10,7670.00
402335,130,103,15,36,212,96,152,154,93,15590.00
402336,112,143,31,43,243,128,158,238,47,18098.00
402340,113,87,91,26,265,141,150,221,70,32790.00
402360,6,3,4,4,9,6,7,NULL,12,1002.00
402374,64,55,49,14,154,38,130,147,21,12995.00
402388,31,52,2,4,81,35,50,36,30,8130.00
402396,66,128,31,17,208,55,170,182,43,10111.00
402400,55,49,4,12,96,49,59,77,28,5785.00
402403,148,143,31,36,286,170,152,188,132,57223.00
402404,18,21,5,4,40,26,18,39,5,3210.00
402406,67,45,7,10,109,21,98,116,2,7800.00
402407,222,157,26,56,349,180,225,254,149,90041.00
402408,23,27,5,4,51,27,28,45,9,6920.00
402410,15,16,2,7,26,12,21,28,4,1766.00
402422,776,671,135,158,1424,707,875,970,608,172761.00
402426,75,107,20,19,183,100,102,90,110,13881.00
402428,59,43,14,26,90,47,69,102,13,6995.00
402440,15,24,5,4,40,25,19,6,38,1913.00
402459,49,30,2,9,72,48,33,66,15,5470.00
402461,45,16,7,18,50,26,42,38,27,4657.00
402463,9,12,6,8,19,20,7,10,17,1601.00
402464,105,142,55,38,264,111,191,235,67,23453.00
402466,9,2,4,3,12,6,9,15,NULL,1799.00
402467,19,7,17,5,38,8,35,37,6,10923.00
402486,32,31,9,8,64,29,43,38,33,2775.00
402492,59,41,3,9,94,45,58,87,8,6735.00
402494,84,77,17,28,150,85,93,163,15,14200.00
402495,9,12,2,1,22,11,12,7,12,2052.00
402500,22,10,21,19,34,1,52,11,42,6685.00
402504,47,85,19,15,136,50,101,101,50,14762.00
402513,2,NULL,NULL,1,1,2,NULL,NULL,2,300.00
402528,78,88,41,5,202,67,140,181,24,20466.00
402529,97,58,10,16,149,69,96,96,69,12404.00
402533,20,15,1,6,30,24,12,36,NULL,2895.00
402559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402563,35,30,6,6,65,29,42,NULL,70,4200.00
402566,2,3,NULL,5,NULL,4,1,3,2,0.00
402586,NULL,NULL,4,NULL,4,NULL,4,4,NULL,1000.00
402587,5,11,1,2,15,5,12,17,NULL,596.00
402594,14,22,4,2,38,12,28,NULL,39,2775.00
402619,NULL,1,NULL,1,NULL,1,NULL,1,NULL,0.00
402628,162,77,15,30,224,106,148,189,65,11934.00
402641,87,192,32,24,287,184,127,99,212,18185.00
402651,204,132,79,32,383,213,202,355,51,68277.00
402656,189,124,35,19,329,153,195,269,79,32593.00
402664,78,69,9,17,139,49,107,143,13,17206.00
402670,238,176,100,51,463,212,302,323,190,40147.00
402678,133,74,18,18,207,94,131,81,141,42749.00
402683,33,18,1,3,49,24,28,24,27,4215.00
402690,258,261,121,86,554,317,323,485,153,53857.00
402692,559,449,114,73,1049,517,605,726,394,98378.00
402704,51,14,4,16,53,45,24,46,21,6435.00
402710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402739,54,46,6,27,79,57,49,52,50,4770.00
402741,399,204,101,117,587,303,401,502,180,97303.00
402744,480,273,87,41,799,332,508,711,128,289095.00
402745,295,243,152,97,593,243,447,528,156,43462.00
402746,87,64,11,28,134,73,89,112,50,10297.00
402747,68,87,19,12,162,85,89,141,32,12175.00
402750,117,108,43,14,254,103,165,151,116,13356.00
402762,3,NULL,1,2,2,NULL,4,3,1,400.00
402764,40,42,7,5,84,44,45,86,3,4845.00
402765,3,4,NULL,3,4,6,1,6,1,575.00
402769,2,2,NULL,4,NULL,NULL,4,3,1,0.00
402775,41,52,14,27,80,44,63,75,30,20776.00
402782,2,NULL,NULL,1,1,NULL,2,2,NULL,200.00
402804,4,4,NULL,3,5,5,3,7,1,300.00
402806,56,40,42,12,126,45,93,126,11,57614.00
402809,106,113,17,7,229,76,160,220,16,16678.00
402837,3,NULL,NULL,2,1,NULL,3,NULL,3,400.00
402857,139,77,16,8,224,91,141,98,36,17442.00
402860,5,1,NULL,1,5,2,4,NULL,6,350.00
402901,16,9,5,4,26,17,13,28,2,1745.00
402910,9,6,12,6,21,11,16,23,4,2336.00
402930,17,14,2,3,30,11,22,17,16,1905.00
402933,6,10,1,1,16,14,3,17,NULL,1140.00
402943,89,75,10,16,158,80,94,NULL,169,10205.00
402947,60,50,9,12,107,49,70,110,9,11643.00
402951,44,109,11,22,142,61,103,86,74,10715.00
402968,13,9,4,4,22,18,8,5,21,1815.00
402982,2,2,1,1,4,2,3,5,NULL,220.00
402987,11,11,NULL,1,21,13,9,21,NULL,1280.00
402994,4,1,2,4,3,5,2,7,NULL,711.00
403000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403035,73,44,34,22,129,69,82,118,33,14750.00
403044,117,154,14,35,250,171,114,159,125,28893.00
403048,246,178,40,47,417,230,234,313,148,50035.00
403050,6,NULL,3,3,6,3,6,NULL,9,1200.00
403051,143,189,69,48,353,208,193,309,91,46150.00
403057,9,3,NULL,4,8,10,2,12,NULL,2045.00
403061,1002,708,500,211,1999,900,1310,1126,1058,246540.00
403075,42,30,3,9,66,40,35,45,29,6377.00
403077,23,12,4,5,34,13,26,7,28,1699.00
403080,107,98,16,23,198,107,114,182,35,23815.00
403085,2,NULL,NULL,1,1,2,NULL,NULL,2,50.00
403098,21,16,5,8,34,20,22,25,17,7740.00
403109,NULL,2,2,2,2,2,2,NULL,4,400.00
403119,22,21,1,14,30,19,25,22,22,3890.00
403126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403141,238,193,126,81,476,207,350,198,355,63681.00
403148,165,171,56,36,356,187,205,272,119,37598.00
403159,5,6,NULL,2,9,3,8,7,2,510.00
403175,16,7,1,1,23,7,17,NULL,24,1100.00
403180,11,1,14,4,22,10,16,22,4,12870.00
403189,42,20,14,5,71,34,42,NULL,76,6141.00
403193,4,2,2,1,7,NULL,8,2,6,600.00
403196,90,100,82,27,245,87,185,107,165,21270.00
403208,19,20,6,2,43,26,19,45,NULL,3640.00
403213,19,30,2,5,46,22,29,NULL,50,3730.00
403220,91,48,18,18,139,66,91,96,30,22703.00
403247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403253,1,NULL,NULL,NULL,1,NULL,1,NULL,1,1000.00
403272,154,69,31,23,231,111,143,17,237,18963.00
403297,39,57,10,9,97,50,56,18,88,6259.00
403345,1604,1450,276,364,2966,1603,1727,2036,1286,276395.00
403352,275,225,96,98,498,282,314,331,247,53546.00
403364,57,78,17,8,144,93,59,146,6,19889.00
403381,18,27,3,9,39,22,26,41,7,4335.00
403386,155,114,102,36,335,160,211,186,171,30877.00
403402,57,51,11,21,98,71,48,105,13,6058.00
403408,63,57,17,17,120,53,84,84,50,11541.00
403409,31,52,4,11,76,49,38,50,37,5783.00
403416,145,196,19,40,320,164,196,274,84,23232.00
403417,36,31,6,7,66,35,38,64,9,6785.00
403422,44,17,7,14,54,32,36,25,43,8810.00
403426,22,4,2,4,24,9,19,NULL,18,10095.00
403442,227,257,50,83,451,254,280,360,173,38933.00
403452,158,105,21,25,259,130,154,219,61,17889.00
403453,2,12,NULL,4,10,8,6,14,NULL,1675.00
403454,9,8,1,4,14,12,6,16,2,985.00
403456,100,91,32,22,201,103,120,194,26,18653.00
403460,503,363,68,118,816,458,476,552,381,75383.00
403465,1,NULL,NULL,1,NULL,NULL,1,1,NULL,0.00
403493,167,187,18,37,335,159,213,168,204,25407.00
403496,156,174,33,39,324,161,202,192,171,19969.00
403500,NULL,1,NULL,1,NULL,1,NULL,1,NULL,0.00
403509,2,1,NULL,3,NULL,2,1,1,2,0.00
403510,50,52,2,16,88,38,66,45,59,7441.00
403525,18,5,9,8,24,22,10,25,4,1910.00
403526,19,12,1,2,30,11,21,32,NULL,3630.00
403535,32,23,14,10,59,37,32,51,18,6246.00
403546,629,371,123,101,1022,267,856,573,550,102970.00
403572,65,96,8,19,150,81,88,85,84,11394.00
403578,19,19,3,11,30,20,21,30,11,4680.00
403593,222,134,37,24,369,109,284,346,46,95989.00
403609,109,82,48,27,212,139,100,177,61,17766.00
403625,6,3,NULL,5,4,3,6,6,3,975.00
403626,31,25,5,8,53,30,31,28,25,5290.00
403627,759,697,422,128,1750,429,1449,1206,671,184742.00
403628,967,659,303,146,1783,479,1450,1203,726,221175.00
403629,593,441,257,75,1216,293,998,950,341,124365.00
403636,107,86,24,20,197,26,191,64,153,16753.00
403644,881,772,124,119,1658,356,1421,942,835,171956.00
403666,197,316,68,67,514,148,433,270,307,67280.00
403668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403671,375,423,122,48,872,192,728,639,281,152450.00
403674,39,61,3,23,80,33,70,28,74,9529.00
403676,565,345,170,52,1028,168,912,514,559,306541.00
403684,321,240,66,27,600,198,429,483,144,113936.00
403685,387,243,47,72,605,124,553,296,381,53602.00
403691,11,19,4,6,28,23,11,19,15,5185.00
403693,117,73,38,20,208,60,168,216,11,17540.00
403694,467,333,137,70,867,195,742,524,407,160984.00
403695,924,512,164,90,1510,384,1216,1163,437,276168.00
403696,97,76,26,22,177,52,147,165,32,15118.00
403697,399,218,64,70,611,154,527,323,355,48924.00
403700,1329,943,483,271,2484,621,2134,1363,1365,257005.00
403702,293,215,55,55,508,165,398,423,140,58069.00
403703,248,204,24,44,432,117,359,406,62,51087.00
403710,26,43,5,6,68,35,39,57,17,6290.00
403713,596,638,84,173,1145,320,998,594,721,111489.00
403714,128,184,27,26,313,168,171,165,157,28595.00
403719,103,173,30,14,292,178,128,172,130,23699.00
403722,1117,654,170,166,1775,440,1501,1069,872,178668.00
403724,44,63,3,2,108,21,89,55,55,10045.00
403726,584,271,74,32,897,160,769,810,117,255540.00
403739,71,85,6,5,157,29,133,127,33,19280.00
403740,11,6,6,4,19,11,12,13,10,905.00
403743,30,20,NULL,10,40,18,32,39,10,6760.00
403747,50,26,2,11,67,32,46,25,52,4715.00
403750,37,16,2,13,42,25,30,34,21,6360.00
403751,17,13,16,NULL,46,16,30,33,13,4061.00
403755,21,35,5,5,56,13,48,NULL,60,4031.00
403760,200,113,19,40,292,52,280,NULL,327,23261.00
403761,31,29,5,16,49,22,43,44,20,5828.00
403762,27,24,12,11,52,36,27,51,11,13674.00
403767,7,7,NULL,4,10,9,5,14,NULL,985.00
403768,154,111,21,19,267,128,158,205,81,31951.00
403769,697,499,158,92,1262,372,982,894,460,183009.00
403772,299,133,20,17,435,104,348,147,305,36381.00
403787,119,46,4,18,151,21,148,85,82,8300.00
403790,90,75,8,16,157,56,117,155,18,14364.00
403800,2,NULL,NULL,1,1,NULL,2,NULL,2,200.00
403811,1782,1376,545,229,3474,906,2797,2492,1210,438843.00
403824,97,65,15,24,153,28,149,38,137,12345.00
403839,145,99,28,26,246,149,123,117,148,27216.00
403847,532,369,249,80,1070,186,964,736,412,91117.00
403855,513,349,77,64,875,467,472,408,510,84543.00
403856,489,501,142,96,1036,550,582,801,325,85775.00
403864,10,20,4,6,28,17,17,5,28,2330.00
403871,220,244,102,53,513,278,288,368,193,47726.00
403896,2,2,NULL,2,2,NULL,4,NULL,2,600.00
403912,1055,1211,192,207,2251,706,1752,1546,911,226714.00
403915,191,107,33,37,294,78,253,176,155,23453.00
403957,59,39,25,11,112,49,74,70,53,8820.00
403963,35,32,6,2,71,16,57,23,50,12160.00
403983,73,60,15,19,129,53,95,69,73,10931.00
403984,96,93,12,30,171,50,151,68,127,20100.00
404000,2345,1570,466,2,4379,563,3818,2326,2051,92721.00
404002,4,6,1,1,10,2,9,NULL,9,1295.00
404015,72,49,4,14,111,25,100,51,74,12346.00
404021,36,26,15,12,65,12,65,49,27,5585.00
404023,1269,1178,211,288,2370,548,2110,1073,1583,234033.00
404024,219,155,53,34,393,112,315,299,128,44582.00
404041,21,23,12,7,49,5,51,5,49,4370.00
404071,22,14,1,1,36,8,29,36,NULL,10825.00
404108,170,193,36,33,366,69,330,179,219,29584.00
404146,156,234,33,18,405,205,218,277,144,29314.00
404147,1644,1027,265,199,2737,746,2190,1980,955,388658.00
404148,567,727,111,140,1265,381,1024,665,740,124620.00
404151,1143,1191,255,207,2382,530,2059,1311,1278,220419.00
404153,129,74,18,15,206,112,109,186,32,28659.00
404154,278,101,20,27,372,78,321,233,166,66399.00
404169,102,55,19,25,151,80,96,79,96,8037.00
404192,76,59,16,15,136,62,89,56,89,13892.00
404199,31,41,2,10,64,41,33,28,38,7475.00
404200,630,501,91,120,1102,254,968,498,724,93215.00
404217,17,36,12,6,59,9,56,28,37,2654.00
404230,30,24,4,4,54,26,32,29,28,3290.00
404232,658,525,106,135,1154,299,990,773,514,121072.00
404235,45,37,2,11,73,21,63,2,81,4590.00
404242,7,4,NULL,7,4,5,6,NULL,11,1300.00
404245,59,135,40,17,217,133,101,33,200,21943.00
404264,126,136,16,24,254,80,198,214,64,47085.00
404271,538,386,83,89,918,243,764,746,261,140889.00
404282,2322,1508,453,154,4129,922,3361,3083,1199,831842.00
404321,375,306,115,79,717,179,617,402,392,108114.00
404351,221,178,41,31,409,102,338,259,175,41771.00
404352,295,203,38,50,486,107,429,260,276,92445.00
404357,105,132,8,27,218,52,193,18,226,16265.00
404366,161,169,23,33,320,76,277,136,217,26805.00
404367,191,120,34,27,318,65,280,190,147,29160.00
404380,115,57,9,21,160,76,105,134,47,13757.00
404387,157,85,23,25,240,53,212,223,42,36669.00
404391,614,410,91,74,1041,287,828,615,499,76670.00
404395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404403,71,37,6,13,101,13,101,42,72,15481.00
404405,56,26,2,9,75,19,65,58,23,7765.00
404445,185,117,51,41,312,70,283,202,151,45006.00
404456,4173,2944,1465,538,8044,1794,6788,5454,3127,1037675.00
404459,346,235,77,53,605,125,533,345,313,208878.00
404468,484,466,42,97,895,215,777,553,438,70432.00
404471,421,473,339,163,1070,473,760,804,429,100986.00
404473,92,29,11,15,117,22,110,49,82,15115.00
404474,18,3,NULL,4,17,11,10,19,2,2040.00
404479,35,48,7,10,80,43,47,55,35,5309.00
404480,533,436,205,100,1074,236,938,621,527,114814.00
404498,669,502,65,103,1133,218,1018,554,682,97286.00
404502,976,748,178,150,1752,441,1461,1039,861,201110.00
404509,NULL,1,NULL,1,NULL,NULL,1,NULL,1,0.00
404511,179,137,21,35,302,64,273,120,217,41690.00
404515,392,221,75,70,618,164,524,331,356,49682.00
404516,267,227,127,56,565,126,495,198,421,33841.00
404517,127,128,11,4,262,29,237,111,152,23877.00
404519,321,349,68,61,677,126,612,328,407,47870.00
404520,120,146,78,7,337,106,238,277,64,29247.00
404521,73,48,13,18,116,26,108,102,32,40931.00
404522,93,47,4,12,132,11,133,29,106,10235.00
404524,682,458,83,123,1100,256,967,498,602,65651.00
404529,388,230,20,79,559,113,525,354,274,58819.00
404536,68,37,2,19,88,14,93,38,67,11592.00
404539,11,15,NULL,5,21,10,16,22,3,2390.00
404557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404558,315,213,62,53,537,127,463,318,270,43712.00
404581,593,527,60,68,1112,301,879,740,440,82342.00
404593,1207,907,238,164,2188,511,1841,1690,662,294478.00
404605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404607,299,298,64,26,635,193,468,385,266,67070.00
404614,97,27,38,12,150,65,97,96,64,5980.00
404622,134,119,26,19,260,55,224,72,207,27432.00
404627,7,6,NULL,1,12,6,7,13,NULL,745.00
404633,122,149,21,34,258,44,248,83,209,23831.00
404639,742,819,142,195,1508,395,1308,790,911,117268.00
404641,1383,956,279,31,2587,567,2051,1714,903,451364.00
404644,59,48,6,11,102,45,68,70,37,7720.00
404656,94,91,16,22,179,27,174,77,112,19345.00
404667,731,666,120,153,1364,380,1137,1026,487,120470.00
404670,438,340,57,66,769,152,683,452,383,66348.00
404673,301,242,128,61,610,135,536,345,323,75080.00
404675,252,292,36,61,519,130,450,289,290,78177.00
404680,57,63,9,9,120,31,98,67,60,14035.00
404685,603,436,416,86,1369,280,1175,636,817,120200.00
404693,403,396,175,74,900,190,784,527,447,139744.00
404696,36,26,4,14,52,42,24,32,34,9295.00
404706,4,23,NULL,1,26,17,10,2,25,3466.00
404707,778,459,100,110,1227,305,1032,786,551,197292.00
404708,556,405,98,58,1001,249,810,580,475,171962.00
404709,129,74,7,7,203,38,172,45,150,20119.00
404711,26,21,6,14,39,25,28,36,16,4525.00
404714,4,11,1,6,10,10,6,3,13,395.00
404715,312,217,50,37,542,152,427,379,200,50847.00
404716,40,51,37,37,91,42,86,69,59,16741.00
404725,7,1,1,2,7,5,4,9,NULL,325.00
404727,493,544,91,102,1026,227,901,551,576,123601.00
404730,196,198,50,28,416,76,368,333,107,34844.00
404742,114,52,9,16,159,67,108,140,32,21310.00
404744,73,50,40,18,145,32,131,107,56,12061.00
404750,106,59,9,26,148,83,91,126,46,13668.00
404751,401,329,98,71,757,175,653,442,350,133649.00
404763,339,376,75,74,716,211,579,509,281,136391.00
404777,213,225,36,24,450,90,384,444,29,78708.00
404779,22,15,9,10,36,17,29,14,31,4880.00
404784,4,6,1,1,10,5,6,11,NULL,390.00
404785,191,129,46,50,316,66,300,205,161,30757.00
404788,30,8,27,4,61,15,50,49,16,4988.00
404790,4,1,NULL,4,1,5,NULL,3,2,600.00
404791,160,132,16,38,270,117,191,161,146,26035.00
404805,289,141,111,46,495,112,429,404,137,69323.00
404815,407,382,57,67,779,181,665,411,396,112883.00
404834,34,10,7,8,43,18,33,13,38,2370.00
404842,107,71,26,15,189,41,163,138,65,15812.00
404844,5,2,NULL,1,6,NULL,7,7,NULL,575.00
404853,77,47,13,22,115,42,95,63,74,10524.00
404856,205,181,30,12,404,159,257,363,52,52767.00
404864,133,123,6,28,234,45,217,24,238,17165.00
404865,8,4,3,1,14,9,6,14,NULL,575.00
404867,14,12,2,6,22,10,18,22,4,1430.00
404873,111,90,32,19,214,35,198,206,25,19976.00
404876,376,330,58,65,699,156,608,302,450,70342.00
404877,1,NULL,NULL,1,NULL,1,NULL,1,NULL,0.00
404878,196,136,110,34,408,79,363,267,175,43085.00
404884,111,67,6,22,162,25,159,38,146,16243.00
404885,185,219,28,47,385,86,346,153,279,34169.00
404899,207,215,45,42,425,96,371,218,249,33630.00
404911,91,57,19,20,147,32,135,126,40,15563.00
404944,2006,1752,354,392,3720,1007,3105,2292,1811,369553.00
404947,93,59,5,19,138,37,120,116,40,11771.00
404954,47,48,3,14,84,32,66,84,12,6280.00
404963,702,448,109,97,1162,228,1031,630,624,103055.00
404964,97,52,25,15,159,65,109,129,44,25357.00
404965,45,27,5,14,63,15,62,44,33,11975.00
404967,92,59,27,23,155,35,143,90,87,21656.00
404968,4,2,NULL,2,4,3,3,3,1,436.00
404969,50,58,9,11,106,34,83,66,49,10067.00
404971,122,197,15,61,273,184,150,219,111,19009.00
404974,41,26,1,10,58,10,58,37,31,5275.00
404982,130,101,30,15,246,105,156,173,87,30674.00
404991,130,88,37,25,230,23,232,131,111,44597.00
404993,104,43,22,8,161,32,137,48,120,15480.00
404994,160,100,26,3,283,60,226,88,198,26994.00
404997,291,332,38,71,590,196,465,285,374,57753.00
405001,48,36,23,18,89,17,90,62,45,16044.00
405002,134,125,21,21,259,40,240,185,95,24460.00
405005,169,225,28,18,404,78,344,68,352,29129.00
405012,15,5,1,9,12,10,11,4,17,3225.00
405013,352,274,44,42,628,135,535,383,287,53646.00
405023,70,82,14,24,142,32,134,35,130,12455.00
405024,99,129,20,9,239,94,154,248,NULL,34699.00
405028,68,39,7,21,93,33,81,53,57,16770.00
405030,152,134,37,13,310,51,272,93,229,26555.00
405036,23,5,15,11,32,5,38,NULL,43,2412.00
405038,3,NULL,NULL,1,2,NULL,3,3,NULL,400.00
405041,25,31,9,11,54,19,46,30,35,6604.00
405052,145,81,14,32,208,51,189,144,92,23899.00
405053,13,9,NULL,10,12,7,15,20,2,5275.00
405054,168,105,17,12,278,75,215,173,117,21802.00
405063,31,26,5,6,56,14,48,NULL,56,5030.00
405064,575,343,112,79,951,188,842,607,418,96745.00
405065,14,9,2,2,23,4,21,NULL,24,878.00
405068,1,NULL,NULL,1,NULL,NULL,1,NULL,1,0.00
405073,583,361,97,63,978,233,808,763,275,157001.00
405080,48,29,2,7,72,33,46,4,74,5500.00
405083,5,13,NULL,3,15,10,8,14,4,1425.00
405099,4,5,NULL,1,8,6,3,9,NULL,545.00
405106,33,45,3,12,69,30,51,NULL,81,5046.00
405111,50,29,6,9,76,19,66,29,55,6720.00
405136,16,4,1,6,15,4,17,NULL,21,5745.00
405141,72,52,35,16,143,26,133,69,89,21790.00
405149,213,197,146,31,525,96,460,203,352,46703.00
405150,1,2,NULL,3,NULL,3,NULL,3,NULL,0.00
405153,13,11,2,2,24,16,10,21,4,1895.00
405155,11,6,NULL,3,14,7,10,17,NULL,7950.00
405167,44,19,10,5,68,23,50,71,2,5156.00
405169,81,94,8,23,160,26,157,16,167,12192.00
405179,127,101,12,11,229,111,129,210,29,19932.00
405207,72,65,12,11,138,36,113,77,72,10102.00
405216,5,1,NULL,1,5,NULL,6,NULL,6,400.00
405217,51,47,2,9,91,33,67,71,27,9032.00
405227,122,144,49,45,270,65,250,96,217,24030.00
405239,38,33,7,10,68,12,66,6,67,7935.00
405249,29,23,10,8,54,27,35,61,1,3727.00
405271,53,49,10,15,97,21,91,58,54,8107.00
405285,113,97,19,21,208,51,178,143,84,25863.00
405302,54,48,5,15,92,19,88,18,89,6770.00
405307,135,192,28,22,333,100,255,182,173,36288.00
405330,36,14,4,3,51,37,17,44,10,3152.00
405338,60,38,2,11,89,7,93,NULL,100,6061.00
405341,111,103,19,32,201,51,182,96,135,16465.00
405355,63,20,6,6,83,23,66,74,15,8428.00
405390,360,311,67,78,660,407,331,564,166,75902.00
405409,41,4,1,5,41,11,35,10,36,3810.00
405411,42,15,5,12,50,18,44,26,36,11492.00
405427,48,53,8,9,100,20,89,57,51,9585.00
405433,7,3,1,3,8,5,6,1,10,605.00
405456,351,267,134,96,656,414,338,625,122,85258.00
405463,292,311,42,83,562,364,281,400,242,58049.00
405476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405515,12,26,1,2,37,16,23,NULL,38,1970.00
405522,36,45,9,5,85,24,66,81,9,8475.00
405528,186,292,90,50,518,348,220,349,212,67292.00
405540,28,63,7,12,86,54,44,34,62,6091.00
405542,73,35,42,19,131,50,100,121,29,30615.00
405577,1,5,2,2,6,4,4,8,NULL,1600.00
405582,57,61,26,15,129,55,89,54,89,10318.00
405593,28,28,15,8,63,39,32,48,23,11442.00
405605,24,48,NULL,19,53,39,33,22,50,4925.00
405616,1,NULL,NULL,1,NULL,NULL,1,NULL,1,0.00
405642,101,59,19,7,172,90,89,127,52,11527.00
405654,78,59,24,9,152,34,127,131,30,54725.00
405660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405664,5,7,NULL,3,9,9,3,NULL,12,810.00
405688,39,42,15,14,82,53,43,90,6,8611.00
405689,54,73,24,14,137,79,72,75,76,18136.00
405693,1,2,NULL,3,NULL,3,NULL,2,1,0.00
405727,46,18,4,7,61,8,60,21,47,4855.00
405731,23,11,4,8,30,6,32,26,12,3240.00
405773,3,4,NULL,6,1,3,4,3,4,100.00
405786,15,27,6,8,40,15,33,NULL,46,3310.00
405790,194,122,17,34,299,74,259,209,115,64841.00
405825,23,30,7,11,49,31,29,49,11,4261.00
405834,73,46,6,11,114,24,101,59,66,8470.00
405861,280,295,291,102,764,415,451,420,439,111785.00
405865,26,42,17,15,70,31,54,34,51,6641.00
405870,388,432,113,60,873,490,443,736,192,121397.00
405872,210,200,54,48,416,268,196,253,206,71537.00
405875,360,317,80,49,708,393,364,272,442,153283.00
